ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"19 LEVER STREET, ROSEBERY NSW 2018","900000","7 March 2015","238.19","NON STRATA","No",1891510,"AJ446626","23 April 2017"
"13 LEVER STREET, ROSEBERY NSW 2018","724000","11 July 2012","328.8","NON STRATA","No",1891513,"AH197817","23 April 2017"
"9 LEVER STREET, ROSEBERY NSW 2018","880000","25 March 2014","317.8","NON STRATA","No",1891515,"AI571386","23 April 2017"
"14 LEVER STREET, ROSEBERY NSW 2018","1650000","9 June 2016","238.3","NON STRATA","No",1891525,"AK646830","23 April 2017"
"22 LEVER STREET, ROSEBERY NSW 2018","1250000","26 July 2013","240.3","NON STRATA","No",1891529,"AI24772","23 April 2017"
"11 MACQUARIE STREET, ROSEBERY NSW 2018","725000","13 March 2013","278.2","NON STRATA","No",1891818,"AH717230","23 April 2017"
"19 MACQUARIE STREET, ROSEBERY NSW 2018","860000","8 April 2014","183.4","NON STRATA","No",1891822,"AI618178","23 April 2017"
"10A MACQUARIE STREET, ROSEBERY NSW 2018","1350000","21 September 2016","270.34","NON STRATA","No",1891837,"AK982150","23 April 2017"
"39 MALONEY STREET, ROSEBERY NSW 2018","980000","22 August 2015","313.6","NON STRATA","No",1892061,"AJ880247","23 April 2017"
"35 MALONEY STREET, ROSEBERY NSW 2018","1330000","18 April 2015","436.3","NON STRATA","No",1892063,"AJ667246","23 April 2017"
"31 MALONEY STREET, ROSEBERY NSW 2018","790000","26 August 2013","430","NON STRATA","No",1892065,"AI87719","23 April 2017"
"19 MALONEY STREET, ROSEBERY NSW 2018","720000","14 May 2013","205.5","NON STRATA","No",1892071,"AH841911","23 April 2017"
"17 MALONEY STREET, ROSEBERY NSW 2018","903000","16 November 2013","206.2","NON STRATA","No",1892072,"AI282113","23 April 2017"
"15 MALONEY STREET, ROSEBERY NSW 2018","985000","4 December 2015","202.3","NON STRATA","No",1892073,"AK181724","23 April 2017"
"13 MALONEY STREET, ROSEBERY NSW 2018","980000","17 April 2015","191.7","NON STRATA","No",1892074,"AJ654783","23 April 2017"
"9 MALONEY STREET, ROSEBERY NSW 2018","1040000","31 July 2015","283","NON STRATA","No",1892076,"AJ770045","23 April 2017"
"3 MALONEY STREET, ROSEBERY NSW 2018","1600000","25 January 2017","278.2","NON STRATA","No",1892079,"AM256819","23 April 2017"
"9 MIDDLEMISS STREET, ROSEBERY NSW 2018","840000","21 February 2014","385.7","NON STRATA","No",1892680,"AI539209","23 April 2017"
"25 MIDDLEMISS STREET, ROSEBERY NSW 2018","1435000","8 August 2015","411","NON STRATA","No",1892688,"AK185786","23 April 2017"
"7 NAPOLEON STREET, ROSEBERY NSW 2018","1226000","4 May 2013","390","NON STRATA","No",1892880,"AH853996","23 April 2017"
"8 NAPOLEON STREET, ROSEBERY NSW 2018","1161000","13 June 2014","390","NON STRATA","No",1892954,"AI816593","23 April 2017"
"2 RANDOLPH STREET, ROSEBERY NSW 2018","1210000","4 June 2013","354.1","NON STRATA","No",1893651,"AH986675","23 April 2017"
"4 RANDOLPH STREET, ROSEBERY NSW 2018","1100000","20 June 2014","354.1","NON STRATA","No",1893652,"AI802108","23 April 2017"
"14 RANDOLPH STREET, ROSEBERY NSW 2018","1120000","18 June 2014","360.15","NON STRATA","No",1893657,"AI823097","23 April 2017"
"21 RANDOLPH STREET, ROSEBERY NSW 2018","1272500","4 June 2016","365","NON STRATA","No",1893661,"AK779878","23 April 2017"
"1 ROLFE STREET, ROSEBERY NSW 2018","1306000","12 April 2013","331","NON STRATA","No",1894220,"AH795262","23 April 2017"
"33 ROLFE STREET, ROSEBERY NSW 2018","760000","5 September 2012","354.1","NON STRATA","No",1894236,"AH356091","23 April 2017"
"35 ROLFE STREET, ROSEBERY NSW 2018","1225000","30 October 2014","354.1","NON STRATA","No",1894237,"AJ169498","23 April 2017"
"34 ROLFE STREET, ROSEBERY NSW 2018","1265000","4 December 2015","335.13","NON STRATA","No",1894241,"AK200399","23 April 2017"
"26 ROLFE STREET, ROSEBERY NSW 2018","836500","20 September 2012","341.45","NON STRATA","No",1894244,"AH362795","23 April 2017"
"18 ROLFE STREET, ROSEBERY NSW 2018","1090000","17 October 2013","341.45","NON STRATA","No",1894248,"AI322159","23 April 2017"
"7 SUTHERLAND STREET, ROSEBERY NSW 2018","450000","3 September 2013","471","NON STRATA","No",1894613,"AI104326","23 April 2017"
"33 SUTHERLAND STREET, ROSEBERY NSW 2018","2000000","23 August 2016","543.8","NON STRATA","No",1894626,"AM18571","23 April 2017"
"33 SUTHERLAND STREET, ROSEBERY NSW 2018","1390000","14 June 2014","543.8","NON STRATA","No",1894626,"AI779823","23 April 2017"
"35 SUTHERLAND STREET, ROSEBERY NSW 2018","1801000","14 November 2015","569.1","NON STRATA","No",1894627,"AM199660","23 April 2017"
"44 SUTHERLAND STREET, ROSEBERY NSW 2018","1190000","5 April 2014","371.55","NON STRATA","No",1894738,"AI578548","23 April 2017"
"42 SUTHERLAND STREET, ROSEBERY NSW 2018","1235000","3 October 2015","372.5","NON STRATA","No",1894739,"AK21915","23 April 2017"
