ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"107 CHELMSFORD STREET, NEWTOWN NSW 2042","840000","1 August 2013","145.4","NON STRATA","No",1946272,"AI29352","30 April 2017"
"103 CHELMSFORD STREET, NEWTOWN NSW 2042","1805000","27 September 2014","278.2","NON STRATA","No",1946274,"AJ201965","30 April 2017"
"99 CHELMSFORD STREET, NEWTOWN NSW 2042","2250000","11 October 2014","278.2","NON STRATA","No",1946276,"AJ102607","30 April 2017"
"95 CHELMSFORD STREET, NEWTOWN NSW 2042","2300000","27 March 2015","290","NON STRATA","No",1946278,"AJ691323","30 April 2017"
"10/85 CHELMSFORD STREET, NEWTOWN NSW 2042","720000","15 May 2015","0","STRATA","No","1946290","AJ645626","30 April 2017"
"2/85 CHELMSFORD STREET, NEWTOWN NSW 2042","342500","7 March 2013","0","STRATA","No","1946282","AH763614","30 April 2017"
"75 CHELMSFORD STREET, NEWTOWN NSW 2042","910000","2 August 2014","132.8","NON STRATA","No",1946295,"AI900961","30 April 2017"
"57 CHELMSFORD STREET, NEWTOWN NSW 2042","852000","24 May 2014","101.2","NON STRATA","No",1946304,"AI703164","30 April 2017"
"55 CHELMSFORD STREET, NEWTOWN NSW 2042","1012559","21 March 2014","107.5","NON STRATA","No",1946305,"AI551412","30 April 2017"
"51 CHELMSFORD STREET, NEWTOWN NSW 2042","750000","16 May 2012","107.73","NON STRATA","No",1946307,"AH124954","30 April 2017"
"43 CHELMSFORD STREET, NEWTOWN NSW 2042","600000","30 January 2013","113.8","NON STRATA","No",1946311,"AH634625","30 April 2017"
"8 CLARA STREET, NEWTOWN NSW 2042","1070000","2 April 2015","139.1","NON STRATA","No",1946458,"AJ602653","30 April 2017"
"2 CLARA STREET, NEWTOWN NSW 2042","1070000","18 June 2015","126.5","NON STRATA","No",1946461,"AJ651875","30 April 2017"
"9 CLARA STREET, NEWTOWN NSW 2042","1065000","22 August 2015","151.8","NON STRATA","No",1946466,"AJ902451","30 April 2017"
"29 COLLEGE STREET, NEWTOWN NSW 2042","809000","4 April 2013","157.89","NON STRATA","No",1946772,"AH851284","30 April 2017"
"31 COLLEGE STREET, NEWTOWN NSW 2042","772000","24 July 2012","151.8","NON STRATA","No",1946773,"AH276473","30 April 2017"
"37 COLLEGE STREET, NEWTOWN NSW 2042","973500","31 August 2012","164.4","NON STRATA","No",1946777,"AH295544","30 April 2017"
"49 COMMODORE STREET, NEWTOWN NSW 2042","767000","17 September 2013","139.1","NON STRATA","No",1946810,"AI219735","30 April 2017"
"27 COMMODORE STREET, NEWTOWN NSW 2042","760000","15 June 2012","132.8","NON STRATA","No",1946822,"AH194574","30 April 2017"
"19 COMMODORE STREET, NEWTOWN NSW 2042","1280000","14 July 2016","136.8","NON STRATA","No",1946826,"AK620255","30 April 2017"
"13 COMMODORE STREET, NEWTOWN NSW 2042","1075000","24 July 2015","131.8","NON STRATA","No",1946829,"AJ828749","30 April 2017"
"9 COMMODORE STREET, NEWTOWN NSW 2042","790000","23 February 2013","136.8","NON STRATA","No",1946831,"AH661059","30 April 2017"
"4 COMMODORE STREET, NEWTOWN NSW 2042","1730000","18 February 2017","116.3","NON STRATA","No",1946837,"AM297172","30 April 2017"
"28 COMMODORE STREET, NEWTOWN NSW 2042","1336000","10 October 2015","257.6","NON STRATA","No",1946849,"AK28336","30 April 2017"
"40 COMMODORE STREET, NEWTOWN NSW 2042","872000","21 September 2013","132.8","NON STRATA","No",1946853,"AI153302","30 April 2017"
"48 COMMODORE STREET, NEWTOWN NSW 2042","1361000","31 October 2015","246.6","NON STRATA","No",1946856,"AK188169","30 April 2017"
"25 DARLEY STREET, NEWTOWN NSW 2042","1285000","4 May 2016","164.4","NON STRATA","No",1947661,"AK534844","30 April 2017"
"33 DARLEY STREET, NEWTOWN NSW 2042","2030000","13 June 2015","379.4","NON STRATA","No",1947665,"AJ829114","30 April 2017"
"37 DARLEY STREET, NEWTOWN NSW 2042","905000","26 November 2015","208.7","NON STRATA","No",1947666,"AK222215","30 April 2017"
"43 DARLEY STREET, NEWTOWN NSW 2042","1545000","1 March 2014","442.6","NON STRATA","No",1947669,"AI646857","30 April 2017"
"97 DARLEY STREET, NEWTOWN NSW 2042","940000","4 April 2014","164.4","NON STRATA","No",1947692,"AI662328","30 April 2017"
"99 DARLEY STREET, NEWTOWN NSW 2042","1285000","14 July 2015","183.4","NON STRATA","No",1947693,"AJ758255","30 April 2017"
