ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"74 CALEDONIA STREET, PADDINGTON NSW 2021","1825000","2 October 2015","145.4","NON STRATA","No",2081751,"AJ985855","23 April 2017"
"78 CALEDONIA STREET, PADDINGTON NSW 2021","1500000","20 March 2015","63.2","NON STRATA","No",2081753,"AJ606880","23 April 2017"
"78 CALEDONIA STREET, PADDINGTON NSW 2021","400000","4 November 2013","63.2","NON STRATA","No",2081753,"AI329774","23 April 2017"
"86 CALEDONIA STREET, PADDINGTON NSW 2021","1390000","13 September 2014","101.2","NON STRATA","No",2081757,"AJ18991","23 April 2017"
"4/35 CALEDONIA STREET, PADDINGTON NSW 2021","570000","15 December 2015","0","STRATA","No","2081766","AK257087","23 April 2017"
"16/35 CALEDONIA STREET, PADDINGTON NSW 2021","510000","13 October 2015","0","STRATA","No","2081778","AK13667","23 April 2017"
"9/35 CALEDONIA STREET, PADDINGTON NSW 2021","487500","28 April 2015","0","STRATA","No","2081771","AJ613639","23 April 2017"
"14/35 CALEDONIA STREET, PADDINGTON NSW 2021","400000","24 February 2015","0","STRATA","No","2081776","AJ373316","23 April 2017"
"18/35 CALEDONIA STREET, PADDINGTON NSW 2021","400000","16 April 2014","0","STRATA","No","2081780","AI625829","23 April 2017"
"3/35 CALEDONIA STREET, PADDINGTON NSW 2021","221000","2 August 2013","0","STRATA","No","2081765","AH968451","23 April 2017"
"17/35 CALEDONIA STREET, PADDINGTON NSW 2021","558000","8 July 2013","0","STRATA","No","2081779","AH986403","23 April 2017"
"33 CALEDONIA STREET, PADDINGTON NSW 2021","1920000","26 September 2016","183.4","NON STRATA","No",2081781,"AM2408","23 April 2017"
"225 UNDERWOOD STREET, PADDINGTON NSW 2021","4800000","7 January 2015","352.9","NON STRATA","No",2081783,"AJ324452","23 April 2017"
"17 CALEDONIA STREET, PADDINGTON NSW 2021","1180000","4 March 2015","88.5","NON STRATA","No",2081789,"AJ514323","23 April 2017"
