ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"14/16B HICKSON ROAD, DAWES POINT NSW 2000","1650000","25 March 2013","0","STRATA","Yes (2)","3142084","AH989447","30 April 2017"
"12/16B HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142082","AH680248","30 April 2017"
"19/16B HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142089","AH680248","30 April 2017"
"20/16B HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142090","AH680248","30 April 2017"
"21/16B HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142091","AH680248","30 April 2017"
"24/16B HICKSON ROAD, DAWES POINT NSW 2000","2800000","1 December 2012","0","STRATA","Yes (2)","3142094","AH680247","30 April 2017"
"26/16B HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142096","AH680248","30 April 2017"
"37/16B HICKSON ROAD, DAWES POINT NSW 2000","12000000","1 December 2012","0","STRATA","Yes (11)","3142107","AH680248","30 April 2017"
"2/18A HICKSON ROAD, DAWES POINT NSW 2000","50000","23 December 2014","0","STRATA","No","3407589","AJ298258","30 April 2017"
"3/18A HICKSON ROAD, DAWES POINT NSW 2000","50000","23 December 2014","0","STRATA","No","3407590","AJ298350","30 April 2017"
"4/18A HICKSON ROAD, DAWES POINT NSW 2000","50000","23 December 2014","0","STRATA","No","3407591","AJ298404","30 April 2017"
"5/18A HICKSON ROAD, DAWES POINT NSW 2000","50000","23 December 2014","0","STRATA","No","3407592","AJ298403","30 April 2017"
"5/16 HICKSON ROAD, DAWES POINT NSW 2000","808500","10 March 2014","0","STRATA","No","3415962","AI573623","30 April 2017"
"5/16 HICKSON ROAD, DAWES POINT NSW 2000","725000","5 March 2013","0","STRATA","No","3415962","AH672227","30 April 2017"
"3/16 HICKSON ROAD, DAWES POINT NSW 2000","808500","14 September 2012","0","STRATA","No","3415960","AH372728","30 April 2017"
"47 LOWER FORT STREET, DAWES POINT NSW 2000","3360000","4 May 2016","114.4","NON STRATA","No",3608794,"AK524382","30 April 2017"
"51 LOWER FORT STREET, DAWES POINT NSW 2000","3125000","25 February 2016","111.1","NON STRATA","No",3608796,"AK489648","30 April 2017"
"86 WINDMILL STREET, DAWES POINT NSW 2000","2270000","25 September 2014","107.5","NON STRATA","No",3652120,"AJ125829","30 April 2017"
"22 TRINITY AVENUE, DAWES POINT NSW 2000","1920000","25 August 2015","86.55","NON STRATA","No",3860234,"AJ899508","30 April 2017"
"20 TRINITY AVENUE, DAWES POINT NSW 2000","1900000","25 August 2015","84.44","NON STRATA","No",3860235,"AJ921449","30 April 2017"
"18 TRINITY AVENUE, DAWES POINT NSW 2000","1615000","2 July 2015","90.08","NON STRATA","No",3860236,"AJ802710","30 April 2017"
"108/19 HICKSON ROAD, DAWES POINT NSW 2000","1800000","12 March 2013","0","STRATA","No","2973484","AH884847","30 April 2017"
