ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"102 ANNANDALE STREET, ANNANDALE NSW 2038","1620000","16 July 2013","297.2","NON STRATA","No",1913952,"AI77882","30 April 2017"
"86 ANNANDALE STREET, ANNANDALE NSW 2038","1075000","19 October 2012","202.3","NON STRATA","No",1913960,"AH432427","30 April 2017"
"84 ANNANDALE STREET, ANNANDALE NSW 2038","1550000","7 March 2016","196","NON STRATA","No",1913961,"AK381958","30 April 2017"
"82 ANNANDALE STREET, ANNANDALE NSW 2038","900000","24 August 2012","202.3","NON STRATA","No",1913962,"AH303275","30 April 2017"
"68 ANNANDALE STREET, ANNANDALE NSW 2038","2190000","7 July 2015","246.6","NON STRATA","No",1913969,"AJ888835","30 April 2017"
"64 ANNANDALE STREET, ANNANDALE NSW 2038","2000000","21 September 2015","312.57","NON STRATA","No",1913971,"AK145150","30 April 2017"
"58 ANNANDALE STREET, ANNANDALE NSW 2038","2186000","19 August 2015","312.42","NON STRATA","No",1913974,"AK37333","30 April 2017"
"52 ANNANDALE STREET, ANNANDALE NSW 2038","1157500","30 October 2013","311.81","NON STRATA","No",1913989,"AI226039","30 April 2017"
"1/34 ANNANDALE STREET, ANNANDALE NSW 2038","915000","24 February 2015","0","STRATA","No","1913999","AJ598626","30 April 2017"
"2/34 ANNANDALE STREET, ANNANDALE NSW 2038","620000","13 March 2014","0","STRATA","No","1914000","AI579348","30 April 2017"
"30 ANNANDALE STREET, ANNANDALE NSW 2038","1415000","2 February 2016","311.05","NON STRATA","No",1914002,"AK207071","30 April 2017"
"4 ARGUIMBAU STREET, ANNANDALE NSW 2038","1620000","18 June 2015","145.4","NON STRATA","No",1914142,"AJ747707","30 April 2017"
"10 ARGUIMBAU STREET, ANNANDALE NSW 2038","1300000","2 May 2014","164.4","NON STRATA","No",1914145,"AI672881","30 April 2017"
"15 BAYVIEW CRESCENT, ANNANDALE NSW 2038","2460000","8 August 2015","373.1","NON STRATA","No",1915197,"AJ852288","30 April 2017"
"17 BAYVIEW CRESCENT, ANNANDALE NSW 2038","1200000","12 August 2013","196","NON STRATA","No",1915198,"AI50608","30 April 2017"
"102 BOOTH STREET, ANNANDALE NSW 2038","2035000","10 October 2013","300.4","NON STRATA","No",1915703,"AI139795","30 April 2017"
"96 BOOTH STREET, ANNANDALE NSW 2038","1910000","13 May 2016","278.2","NON STRATA","No",1915706,"AK701761","30 April 2017"
"78 BOOTH STREET, ANNANDALE NSW 2038","2060000","27 February 2015","404.7","NON STRATA","No",1915715,"AJ464190","30 April 2017"
"37/62 BOOTH STREET, ANNANDALE NSW 2038","1035000","21 May 2016","0","STRATA","No","1915755","AK527605","30 April 2017"
"22/62 BOOTH STREET, ANNANDALE NSW 2038","1315000","22 August 2015","0","STRATA","No","1915740","AJ876194","30 April 2017"
"11/62 BOOTH STREET, ANNANDALE NSW 2038","893000","11 October 2014","0","STRATA","No","1915729","AJ163725","30 April 2017"
"49/62 BOOTH STREET, ANNANDALE NSW 2038","1750000","18 July 2014","0","STRATA","No","1915767","AI802613","30 April 2017"
"6/62 BOOTH STREET, ANNANDALE NSW 2038","855000","8 November 2013","0","STRATA","No","1915724","AI321591","30 April 2017"
"39/62 BOOTH STREET, ANNANDALE NSW 2038","535000","6 April 2013","0","STRATA","No","1915757","AH773009","30 April 2017"
"32 BOOTH STREET, ANNANDALE NSW 2038","925000","10 December 2013","130.2","NON STRATA","No",1915772,"AI398968","30 April 2017"
"26 BOOTH STREET, ANNANDALE NSW 2038","745000","20 June 2013","126.5","NON STRATA","No",1915775,"AH973699","30 April 2017"
"16/3 BOOTH STREET, ANNANDALE NSW 2038","1150000","30 October 2015","0","STRATA","No","1915804","AK164373","30 April 2017"
"14/3 BOOTH STREET, ANNANDALE NSW 2038","1105000","24 August 2015","0","STRATA","No","1915802","AJ894877","30 April 2017"
"18/3 BOOTH STREET, ANNANDALE NSW 2038","1260000","17 July 2015","0","STRATA","No","1915806","AJ733677","30 April 2017"
"8/3 BOOTH STREET, ANNANDALE NSW 2038","820000","18 December 2014","0","STRATA","No","1915796","AJ271254","30 April 2017"
"9/3 BOOTH STREET, ANNANDALE NSW 2038","360000","22 November 2013","0","STRATA","No","1915797","AI202336","30 April 2017"
"2/3 BOOTH STREET, ANNANDALE NSW 2038","760000","21 May 2013","0","STRATA","No","1915790","AH823575","30 April 2017"
"13/3 BOOTH STREET, ANNANDALE NSW 2038","750000","11 January 2013","0","STRATA","No","1915801","AH613912","30 April 2017"
"5 BOOTH STREET, ANNANDALE NSW 2038","1200000","12 February 2013","196","NON STRATA","No",1915807,"AH634902","30 April 2017"
"15 BOOTH STREET, ANNANDALE NSW 2038","1550000","27 May 2016","191.64","NON STRATA","No",1915812,"AK682955","30 April 2017"
"17 BOOTH STREET, ANNANDALE NSW 2038","1375000","6 April 2013","191.64","NON STRATA","No",1915813,"AH758251","30 April 2017"
"29 BOOTH STREET, ANNANDALE NSW 2038","1200000","24 January 2017","232.41","NON STRATA","No",1915824,"AM127134","30 April 2017"
"31 BOOTH STREET, ANNANDALE NSW 2038","2360000","12 March 2016","232.41","NON STRATA","No",1915825,"AK381209","30 April 2017"
"59 BOOTH STREET, ANNANDALE NSW 2038","672000","6 November 2012","86.94","NON STRATA","No",1915839,"AH447629","30 April 2017"
"63 BOOTH STREET, ANNANDALE NSW 2038","1080000","6 December 2014","85.8","NON STRATA","No",1915841,"AJ205390","30 April 2017"
"67 BOOTH STREET, ANNANDALE NSW 2038","1201000","20 August 2015","88.3","NON STRATA","No",1915843,"AJ890438","30 April 2017"
"73 BOOTH STREET, ANNANDALE NSW 2038","900000","14 May 2014","88","NON STRATA","No",1915846,"AI702532","30 April 2017"
"77 BOOTH STREET, ANNANDALE NSW 2038","1066000","19 June 2015","90.2","NON STRATA","No",1915848,"AJ614177","30 April 2017"
"81 BOOTH STREET, ANNANDALE NSW 2038","1235000","23 February 2017","87.63","NON STRATA","No",1915850,"AM310824","30 April 2017"
"107 BOOTH STREET, ANNANDALE NSW 2038","500000","24 April 2014","92.6","NON STRATA","No",1915858,"AJ125784","30 April 2017"
"163 BOOTH STREET, ANNANDALE NSW 2038","1150000","13 June 2015","126.5","NON STRATA","No",1915883,"AJ713768","30 April 2017"
"167 BOOTH STREET, ANNANDALE NSW 2038","1575000","25 August 2016","133.58","NON STRATA","No",1915885,"AK948470","30 April 2017"
"167 BOOTH STREET, ANNANDALE NSW 2038","610000","7 July 2012","133.58","NON STRATA","No",1915885,"AH198392","30 April 2017"
"19 BREILLAT STREET, ANNANDALE NSW 2038","780000","23 November 2012","145.4","NON STRATA","No",1916055,"AH480060","30 April 2017"
"21 BREILLAT STREET, ANNANDALE NSW 2038","1195000","24 August 2012","151.8","NON STRATA","No",1916056,"AH293430","30 April 2017"
"25 BREILLAT STREET, ANNANDALE NSW 2038","1060000","20 November 2014","151.8","NON STRATA","No",1916058,"AJ227995","30 April 2017"
"29 BREILLAT STREET, ANNANDALE NSW 2038","2100000","4 May 2012","306.6","NON STRATA","No",1916060,"AH120269","30 April 2017"
"37A BREILLAT LANE, ANNANDALE NSW 2038","900000","28 March 2013","0","STRATA","No","1916065","AH765529","30 April 2017"
"45 BREILLAT STREET, ANNANDALE NSW 2038","850000","1 July 2016","164.4","NON STRATA","No",1916070,"AK752293","30 April 2017"
"45 BREILLAT STREET, ANNANDALE NSW 2038","990000","29 May 2013","164.4","NON STRATA","No",1916070,"AH964601","30 April 2017"
"73 BREILLAT STREET, ANNANDALE NSW 2038","2518000","19 September 2015","303.5","NON STRATA","No",1916084,"AJ974262","30 April 2017"
"73 BREILLAT STREET, ANNANDALE NSW 2038","2015000","30 June 2012","303.5","NON STRATA","No",1916084,"AH280917","30 April 2017"
"50 BREILLAT STREET, ANNANDALE NSW 2038","1455000","7 September 2013","303.5","NON STRATA","No",1916090,"AI115610","30 April 2017"
"46 BREILLAT STREET, ANNANDALE NSW 2038","1260000","12 December 2015","209.02","NON STRATA","No",1916092,"AK287460","30 April 2017"
"46 BREILLAT STREET, ANNANDALE NSW 2038","425000","14 March 2014","209.02","NON STRATA","No",1916092,"AI513428","30 April 2017"
"42 BREILLAT STREET, ANNANDALE NSW 2038","2200000","17 September 2016","271.9","NON STRATA","No",1916094,"AK983347","30 April 2017"
"40 BREILLAT STREET, ANNANDALE NSW 2038","1580000","16 April 2014","209.02","NON STRATA","No",1916095,"AI682704","30 April 2017"
"30 BREILLAT STREET, ANNANDALE NSW 2038","885000","21 May 2012","107.5","NON STRATA","No",1916100,"AH78330","30 April 2017"
"22 BREILLAT STREET, ANNANDALE NSW 2038","1560000","4 June 2016","151.8","NON STRATA","No",1916104,"AK606976","30 April 2017"
"2A CHESTER STREET, ANNANDALE NSW 2038","1170000","6 December 2014","0","STRATA","No","1918534","AJ190540","30 April 2017"
"2A CHESTER STREET, ANNANDALE NSW 2038","690000","14 July 2012","0","STRATA","No","1918534","AH220743","30 April 2017"
"15 CHESTER STREET, ANNANDALE NSW 2038","887000","2 April 2014","132.8","NON STRATA","No",1918537,"AI584911","30 April 2017"
"9 CHESTER STREET, ANNANDALE NSW 2038","1092000","31 May 2014","145.4","NON STRATA","No",1918540,"AI706358","30 April 2017"
"7 CHESTER STREET, ANNANDALE NSW 2038","1000000","16 April 2016","126.5","NON STRATA","No",1918541,"AK504999","30 April 2017"
"5 CLARKE STREET, ANNANDALE NSW 2038","975000","4 October 2013","240.2","NON STRATA","No",1918788,"AI192245","30 April 2017"
"2 COLLINS STREET, ANNANDALE NSW 2038","830000","20 February 2013","75.88","NON STRATA","No",1919205,"AH634524","30 April 2017"
"18 COLLINS STREET, ANNANDALE NSW 2038","970000","3 December 2016","93.8","NON STRATA","No",1919212,"AM127708","30 April 2017"
"20 COLLINS STREET, ANNANDALE NSW 2038","747500","29 March 2014","95","NON STRATA","No",1919213,"AI601190","30 April 2017"
